id_videojuego,id_venta,ventas_na,ventas_eu,ventas_jp,otras_ventas,ventas_globales
6621,6721,0,0,0.04,0,0.04
6622,6722,0.04,0,0,0,0.04
6623,6723,0.04,0,0,0,0.04
6624,6724,0.04,0,0,0,0.04
6625,6725,0,0,0.04,0,0.04
6626,6726,0.04,0,0,0,0.04
6627,6727,0.02,0.02,0,0.01,0.04
6628,6728,0,0,0.04,0,0.04
6629,6729,0,0,0.04,0,0.04
6630,6730,0,0,0.04,0,0.04
6631,6731,0.04,0,0,0,0.04
6632,6732,0,0.04,0,0,0.04
6633,6733,0.04,0,0,0,0.04
6634,6734,0,0,0.04,0,0.04
6635,6735,0.04,0,0,0,0.04
6636,6736,0.04,0,0,0,0.04
6637,6737,0,0,0.04,0,0.04
6638,6738,0.01,0.02,0,0.01,0.04
6639,6739,0,0,0.04,0,0.04
6640,6740,0.03,0.01,0,0,0.04
6641,6741,0,0,0.04,0,0.04
6642,6742,0.01,0.02,0,0.01,0.04
6643,6743,0,0.03,0,0.01,0.04
6644,6744,0.04,0,0,0,0.04
6645,6745,0,0,0.04,0,0.04
6646,6746,0,0,0.04,0,0.04
6647,6747,0,0.04,0,0.01,0.04
6648,6748,0.01,0.02,0,0.01,0.04
6649,6749,0,0.04,0,0,0.04
6650,6750,0,0.03,0,0.01,0.04
6651,6751,0.04,0,0,0,0.04
6652,6752,0.04,0,0,0,0.04
6653,6753,0.01,0.02,0,0.01,0.04
6654,6754,0,0,0.04,0,0.04
6655,6755,0.04,0,0,0,0.04
6656,6756,0,0.04,0,0.01,0.04
6657,6757,0,0.04,0,0.01,0.04
6658,6758,0.03,0,0,0,0.04
6659,6759,0,0.04,0,0.01,0.04
6660,6760,0,0,0.04,0,0.04
6661,6761,0.02,0.02,0,0,0.04
6662,6762,0,0,0.04,0,0.04
6663,6763,0.03,0,0,0,0.04
6664,6764,0,0,0.04,0,0.04
6665,6765,0,0.03,0,0.01,0.04
6666,6766,0.04,0,0,0,0.04
6667,6767,0,0,0.04,0,0.04
6668,6768,0,0.03,0,0.01,0.04
6669,6769,0.04,0,0,0,0.04
6670,6770,0,0.03,0,0.01,0.04
6671,6771,0,0.03,0,0.01,0.04
6672,6772,0,0.03,0,0.01,0.04
6673,6773,0.04,0,0,0,0.04
6674,6774,0.03,0.01,0,0,0.04
6675,6775,0.01,0.03,0,0,0.04
6676,6776,0.01,0,0.02,0,0.04
6677,6777,0,0.04,0,0,0.04
6678,6778,0.04,0,0,0,0.04
6679,6779,0,0,0.04,0,0.04
6680,6780,0.01,0.03,0,0,0.04
6681,6781,0,0.04,0,0.01,0.04
6682,6782,0.04,0,0,0,0.04
6683,6783,0,0.03,0,0.01,0.04
6684,6784,0.04,0,0,0,0.04
6685,6785,0,0,0.04,0,0.04
6686,6786,0.01,0.02,0,0.01,0.04
6687,6787,0.04,0,0,0,0.04
6688,6788,0,0,0.04,0,0.04
6689,6789,0,0,0.04,0,0.04
6690,6790,0.01,0.02,0,0.01,0.04
6691,6791,0.01,0.03,0,0.01,0.04
6692,6792,0.04,0,0,0,0.04
6693,6793,0,0.03,0,0.01,0.04
6694,6794,0,0,0.04,0,0.04
6695,6795,0,0,0.04,0,0.04
6696,6796,0.04,0,0,0,0.04
6697,6797,0,0.03,0,0.01,0.04
6698,6798,0,0.03,0,0.01,0.04
6699,6799,0,0,0.04,0,0.04
6700,6800,0.04,0,0,0,0.04
6701,6801,0,0,0.04,0,0.04
6702,6802,0,0.04,0,0,0.04
6703,6803,0.04,0,0,0,0.04
6704,6804,0,0.03,0,0.01,0.04
6705,6805,0.03,0,0,0,0.04
6706,6806,0.04,0,0,0,0.04
6707,6807,0.01,0.02,0,0,0.04
6708,6808,0,0.03,0,0.01,0.04
6709,6809,0.03,0,0.01,0,0.04
6710,6810,0.04,0,0,0,0.04
6711,6811,0.04,0,0,0,0.04
6712,6812,0.04,0,0,0,0.04
6713,6813,0,0.03,0,0.01,0.04
6714,6814,0,0,0.04,0,0.04
6715,6815,0.04,0,0,0,0.04
6716,6816,0.03,0.01,0,0,0.04
6717,6817,0,0,0.04,0,0.04
6718,6818,0,0,0.04,0,0.04
6719,6819,0,0.04,0,0,0.04
6720,6820,0,0,0.04,0,0.04
6721,6821,0,0.03,0,0.01,0.04
6722,6822,0.04,0,0,0,0.04
6723,6823,0,0,0.04,0,0.04
6724,6824,0.04,0,0,0,0.04
6725,6825,0.03,0,0,0.01,0.04
6726,6826,0,0,0.04,0,0.04
6727,6827,0,0.03,0,0.01,0.04
6728,6828,0.03,0,0,0,0.04
6729,6829,0.04,0,0,0,0.04
6730,6830,0,0.04,0,0,0.04
6731,6831,0,0,0.04,0,0.04
6732,6832,0,0,0.04,0,0.04
6733,6833,0,0.03,0,0.01,0.04
6734,6834,0.03,0,0,0,0.04
6735,6835,0,0.03,0,0.01,0.04
6736,6836,0.04,0,0,0,0.04
6737,6837,0,0,0.04,0,0.04
6738,6838,0,0,0.04,0,0.04
6739,6839,0,0.03,0,0.01,0.04
6740,6840,0,0,0.04,0,0.04
6741,6841,0,0,0.04,0,0.04
6742,6842,0.02,0,0.02,0,0.04
6743,6843,0.04,0,0,0,0.04
6744,6844,0.03,0,0,0,0.04
6745,6845,0,0,0.04,0,0.04
6746,6846,0,0,0.04,0,0.04
6747,6847,0.04,0,0,0,0.04
6748,6848,0,0,0.04,0,0.04
6749,6849,0,0.03,0,0,0.04
6750,6850,0.04,0,0,0,0.04
6751,6851,0.02,0.02,0,0,0.04
6752,6852,0.01,0.03,0,0,0.04
6753,6853,0,0,0.04,0,0.04
6754,6854,0.04,0,0,0,0.04
6755,6855,0,0,0.04,0,0.04
6756,6856,0,0.03,0,0.01,0.04
6757,6857,0,0,0.04,0,0.04
6758,6858,0.01,0.03,0,0.01,0.04
6759,6859,0,0.03,0,0.01,0.04
6760,6860,0,0.04,0,0,0.04
6761,6861,0.02,0.01,0,0,0.04
6762,6862,0,0,0.04,0,0.04
6763,6863,0,0,0.04,0,0.04
6764,6864,0.01,0.02,0,0.01,0.04
6765,6865,0.01,0.02,0,0.01,0.04
6766,6866,0.03,0,0,0,0.04
6767,6867,0.01,0.02,0,0.01,0.04
6768,6868,0,0,0.04,0,0.04
6769,6869,0.01,0.03,0,0.01,0.04
6770,6870,0.03,0,0,0,0.04
6771,6871,0.03,0.01,0,0,0.04
6772,6872,0,0,0.04,0,0.04
6773,6873,0,0.04,0,0,0.04
6774,6874,0,0.03,0,0.01,0.04
6775,6875,0.03,0,0,0,0.04
6776,6876,0,0.04,0,0,0.04
6777,6877,0,0.03,0,0.01,0.04
6778,6878,0.04,0,0,0,0.04
6779,6879,0.04,0,0,0,0.04
6780,6880,0,0.04,0,0,0.04
6781,6881,0.04,0,0,0,0.04
6782,6882,0,0.03,0,0.01,0.04
6783,6883,0,0.02,0,0.01,0.04
6784,6884,0.01,0.02,0,0.01,0.04
6785,6885,0.01,0,0.02,0,0.04
6786,6886,0,0,0.04,0,0.04
6787,6887,0.03,0,0,0,0.04
6788,6888,0,0.03,0,0,0.04
6789,6889,0,0.03,0,0.01,0.04
6790,6890,0.04,0,0,0,0.04
6791,6891,0,0,0.04,0,0.04
6792,6892,0.02,0.02,0,0,0.04
6793,6893,0,0.03,0,0.01,0.04
6794,6894,0,0.03,0,0.01,0.04
6795,6895,0.04,0,0,0,0.04
6796,6896,0,0.04,0,0,0.04
6797,6897,0,0.03,0,0.01,0.04
6798,6898,0.02,0.01,0,0,0.04
6799,6899,0,0.04,0,0,0.04
6800,6900,0.03,0,0,0,0.04
6801,6901,0,0.04,0,0,0.04
6802,6902,0,0,0.04,0,0.04
6803,6903,0,0.04,0,0,0.04
6804,6904,0,0,0.04,0,0.04
6805,6905,0.03,0,0,0,0.04
6806,6906,0.03,0,0,0,0.04
6807,6907,0.03,0,0,0,0.04
6808,6908,0,0,0.04,0,0.04
6809,6909,0.03,0,0,0,0.04
6810,6910,0.03,0,0,0,0.04
6811,6911,0.03,0,0,0,0.04
6812,6912,0.03,0,0,0,0.04
6813,6913,0.02,0.01,0,0,0.04
6814,6914,0,0.03,0,0.01,0.04
6815,6915,0,0,0.04,0,0.04
6816,6916,0.03,0,0,0,0.04
6817,6917,0.03,0,0,0,0.04
6818,6918,0.01,0.03,0,0,0.04
6819,6919,0,0.03,0,0,0.04
6820,6920,0.03,0.01,0,0.01,0.04
6821,6921,0.03,0,0,0,0.04
6822,6922,0,0.03,0,0,0.04
6823,6923,0,0,0.04,0,0.04
6824,6924,0.03,0,0,0,0.04
6825,6925,0,0,0.04,0,0.04
6826,6926,0.03,0,0,0,0.04
6827,6927,0,0,0.04,0,0.04
6828,6928,0,0.03,0,0.01,0.04
6829,6929,0,0,0.04,0,0.04
6830,6930,0,0.03,0,0,0.04
6831,6931,0.03,0,0,0.01,0.04
6832,6932,0,0,0.04,0,0.04
6833,6933,0,0,0.04,0,0.04
6834,6934,0,0,0.04,0,0.04
6835,6935,0,0.03,0,0,0.04
6836,6936,0,0.03,0,0.01,0.04
6837,6937,0.01,0.02,0,0,0.04
6838,6938,0,0,0.04,0,0.04
6839,6939,0.01,0.02,0,0,0.04
6840,6940,0.02,0.01,0,0,0.04
6841,6941,0,0,0.04,0,0.04
6842,6942,0.02,0.01,0,0.01,0.04
6843,6943,0,0,0.04,0,0.04
6844,6944,0,0.03,0,0.01,0.04
6845,6945,0,0,0.04,0,0.04
6846,6946,0,0,0.04,0,0.04
6847,6947,0.03,0,0,0,0.04
6848,6948,0,0.03,0,0.01,0.04
6849,6949,0,0.03,0,0.01,0.04
6850,6950,0,0,0.04,0,0.04
6851,6951,0,0.03,0,0.01,0.04
6852,6952,0.03,0,0,0,0.04
6853,6953,0.03,0,0,0,0.04
6854,6954,0,0.03,0,0.01,0.04
6855,6955,0,0,0.04,0,0.04
6856,6956,0,0.03,0,0.01,0.04
6857,6957,0,0,0.04,0,0.04
6858,6958,0.01,0.02,0,0,0.04
6859,6959,0.03,0,0,0,0.04
6860,6960,0,0.03,0,0,0.04
6861,6961,0.03,0,0,0,0.04
6862,6962,0,0.03,0,0.01,0.04
6863,6963,0,0.03,0,0.01,0.04
6864,6964,0.03,0,0,0,0.04
6865,6965,0,0.03,0,0.01,0.04
6866,6966,0.01,0.02,0,0,0.04
6867,6967,0,0,0.04,0,0.04
6868,6968,0,0.03,0,0.01,0.04
6869,6969,0,0.03,0,0,0.04
6870,6970,0.03,0,0,0,0.04
6871,6971,0,0,0.04,0,0.04
6872,6972,0.03,0,0,0,0.04
6873,6973,0.03,0,0,0,0.04
6874,6974,0,0,0.04,0,0.04
6875,6975,0,0.03,0,0.01,0.04
6876,6976,0,0.03,0,0,0.04
6877,6977,0,0.03,0,0,0.04
6878,6978,0.03,0,0,0,0.04
6879,6979,0.04,0,0,0,0.04
6880,6980,0.01,0.02,0,0.01,0.04
6881,6981,0.03,0,0,0,0.04
6882,6982,0,0.03,0,0,0.04
6883,6983,0.03,0,0,0,0.04
6884,6984,0,0.03,0,0.01,0.04
6885,6985,0,0.03,0,0.01,0.04
6886,6986,0.03,0,0,0,0.04
6887,6987,0,0.03,0,0.01,0.04
6888,6988,0,0.03,0,0.01,0.04
6889,6989,0,0.03,0,0.01,0.04
6890,6990,0,0,0.04,0,0.04
6891,6991,0,0.03,0,0.01,0.04
6892,6992,0.03,0,0,0,0.04
6893,6993,0.01,0.02,0,0.01,0.04
6894,6994,0,0,0.04,0,0.04
6895,6995,0,0.03,0,0,0.04
6896,6996,0,0,0.04,0,0.04
6897,6997,0,0,0.03,0,0.03
6898,6998,0,0.03,0,0,0.03
6899,6999,0,0,0.03,0,0.03
6900,7000,0.02,0.01,0,0,0.03
6901,7001,0,0.03,0,0,0.03
6902,7002,0,0,0.03,0,0.03
6903,7003,0.03,0,0,0,0.03
6904,7004,0,0,0.03,0,0.03
6905,7005,0,0,0.03,0,0.03
6906,7006,0,0.03,0,0.01,0.03
6907,7007,0,0.03,0,0,0.03
6908,7008,0,0.03,0,0.01,0.03
6909,7009,0.02,0,0.01,0,0.03
6910,7010,0,0,0.03,0,0.03
6911,7011,0,0,0.03,0,0.03
6912,7012,0,0.03,0,0.01,0.03
6913,7013,0,0,0.03,0,0.03
6914,7014,0,0.03,0,0.01,0.03
6915,7015,0,0,0.03,0,0.03
6916,7016,0,0.03,0,0,0.03
6917,7017,0,0.03,0,0.01,0.03
6918,7018,0.03,0,0,0,0.03
6919,7019,0.03,0,0,0.01,0.03
6920,7020,0,0.03,0,0,0.03
6921,7021,0,0.03,0,0,0.03
6922,7022,0,0,0.03,0,0.03
6923,7023,0.03,0,0,0,0.03
6924,7024,0,0.03,0,0.01,0.03
6925,7025,0,0,0.03,0,0.03
6926,7026,0.03,0,0,0,0.03
6927,7027,0,0,0.03,0,0.03
6928,7028,0,0,0.03,0,0.03
6929,7029,0,0,0.03,0,0.03
6930,7030,0,0.03,0,0,0.03
6931,7031,0,0,0.03,0,0.03
6932,7032,0,0.03,0,0.01,0.03
6933,7033,0,0.03,0,0.01,0.03
6934,7034,0.03,0,0,0,0.03
6935,7035,0.03,0,0,0,0.03
6936,7036,0,0,0.03,0,0.03
6937,7037,0,0.03,0,0,0.03
6938,7038,0,0,0.03,0,0.03
6939,7039,0.03,0,0,0,0.03
6940,7040,0,0,0.03,0,0.03
6941,7041,0.02,0.01,0,0.01,0.03
6942,7042,0.01,0.02,0,0.01,0.03
6943,7043,0.02,0.01,0,0,0.03
6944,7044,0,0,0.03,0,0.03
6945,7045,0,0,0.03,0,0.03
6946,7046,0.01,0,0.02,0,0.03
6947,7047,0,0,0.03,0,0.03
6948,7048,0.02,0.01,0,0,0.03
6949,7049,0,0.03,0,0.01,0.03
6950,7050,0.03,0,0,0,0.03
6951,7051,0,0,0.03,0,0.03
6952,7052,0,0,0.03,0,0.03
6953,7053,0,0.03,0,0.01,0.03
6954,7054,0,0,0.03,0,0.03
6955,7055,0,0.03,0,0.01,0.03
6956,7056,0,0.03,0,0,0.03
6957,7057,0,0.03,0,0.01,0.03
6958,7058,0,0,0.03,0,0.03
6959,7059,0.03,0,0,0,0.03
6960,7060,0,0,0.03,0,0.03
6961,7061,0,0,0.03,0,0.03
6962,7062,0,0.03,0,0,0.03
6963,7063,0.03,0,0,0,0.03
6964,7064,0.03,0,0,0.01,0.03
6965,7065,0,0,0.03,0,0.03
6966,7066,0,0.03,0,0.01,0.03
6967,7067,0.03,0,0,0,0.03
6968,7068,0.02,0.01,0,0,0.03
6969,7069,0,0.03,0,0,0.03
6970,7070,0,0,0.03,0,0.03
6971,7071,0,0,0.03,0,0.03
6972,7072,0.03,0,0,0,0.03
6973,7073,0,0.03,0,0,0.03
6974,7074,0,0.03,0,0,0.03
6975,7075,0,0,0.03,0,0.03
6976,7076,0,0.03,0,0,0.03
6977,7077,0.03,0,0,0,0.03
6978,7078,0,0.03,0,0.01,0.03
6979,7079,0.03,0,0,0,0.03
6980,7080,0.03,0,0,0,0.03
6981,7081,0.03,0,0,0,0.03
6982,7082,0,0,0.03,0,0.03
6983,7083,0,0,0.03,0,0.03
6984,7084,0,0,0.03,0,0.03
6985,7085,0,0.03,0,0.01,0.03
6986,7086,0,0.03,0,0.01,0.03
6987,7087,0,0.03,0,0.01,0.03
6988,7088,0.02,0.01,0,0,0.03
6989,7089,0.01,0.02,0,0.01,0.03
6990,7090,0,0,0.03,0,0.03
6991,7091,0,0,0.03,0,0.03
6992,7092,0.03,0.01,0,0,0.03
6993,7093,0.03,0,0,0,0.03
6994,7094,0,0,0.03,0,0.03
6995,7095,0,0.03,0,0,0.03
6996,7096,0,0,0.03,0,0.03
6997,7097,0,0,0.03,0,0.03
6998,7098,0.02,0.01,0,0,0.03
6999,7099,0,0,0.03,0,0.03
7000,7100,0,0,0.03,0,0.03
7001,7101,0,0.03,0,0.01,0.03
7002,7102,0.03,0,0,0,0.03
7003,7103,0,0.03,0,0.01,0.03
7004,7104,0.03,0,0,0,0.03
7005,7105,0.03,0,0,0,0.03
7006,7106,0,0,0.03,0,0.03
7007,7107,0.03,0,0,0,0.03
7008,7108,0,0,0.03,0,0.03
7009,7109,0,0,0.03,0,0.03
7010,7110,0,0,0.03,0,0.03
7011,7111,0,0,0.03,0,0.03
7012,7112,0.01,0.02,0,0.01,0.03
7013,7113,0.03,0,0,0,0.03
7014,7114,0.02,0.01,0.01,0,0.03
7015,7115,0,0,0.03,0,0.03
7016,7116,0.03,0,0,0,0.03
7017,7117,0,0.02,0,0.01,0.03
7018,7118,0,0.03,0,0,0.03
7019,7119,0,0,0.03,0,0.03
7020,7120,0.03,0,0,0,0.03
7021,7121,0.03,0,0,0,0.03
7022,7122,0.03,0,0,0,0.03
7023,7123,0,0,0.03,0,0.03
7024,7124,0.03,0,0,0,0.03
7025,7125,0,0.03,0,0,0.03
7026,7126,0.03,0,0,0,0.03
7027,7127,0.03,0,0,0,0.03
7028,7128,0,0,0.03,0,0.03
7029,7129,0,0.03,0,0.01,0.03
7030,7130,0,0.03,0,0,0.03
7031,7131,0,0.03,0,0,0.03
7032,7132,0,0.03,0,0,0.03
7033,7133,0.03,0,0,0,0.03
7034,7134,0,0.03,0,0.01,0.03
7035,7135,0,0,0.03,0,0.03
7036,7136,0.01,0,0.02,0,0.03
7037,7137,0,0,0.03,0,0.03
7038,7138,0.01,0,0.02,0,0.03
7039,7139,0.03,0,0,0,0.03
7040,7140,0,0,0.03,0,0.03
7041,7141,0,0,0.03,0,0.03
7042,7142,0,0.02,0,0.01,0.03
7043,7143,0,0,0.03,0,0.03
7044,7144,0,0.02,0,0.01,0.03
7045,7145,0,0.03,0,0,0.03
7046,7146,0.01,0.02,0,0,0.03
7047,7147,0,0,0.03,0,0.03
7048,7148,0,0,0.03,0,0.03
7049,7149,0,0,0.03,0,0.03
7050,7150,0,0.03,0,0.01,0.03
7051,7151,0.01,0.02,0,0,0.03
7052,7152,0,0.02,0,0.01,0.03
7053,7153,0,0,0.03,0,0.03
7054,7154,0,0,0.03,0,0.03
7055,7155,0,0,0.03,0,0.03
7056,7156,0,0,0.03,0,0.03
7057,7157,0,0,0.03,0,0.03
7058,7158,0,0.03,0,0,0.03
7059,7159,0,0.03,0,0.01,0.03
7060,7160,0,0.03,0,0,0.03
7061,7161,0.03,0,0,0,0.03
7062,7162,0,0.03,0,0.01,0.03
7063,7163,0,0,0.03,0,0.03
7064,7164,0,0.03,0,0,0.03
7065,7165,0.01,0.01,0,0,0.03
7066,7166,0,0,0.03,0,0.03
7067,7167,0,0,0.03,0,0.03
7068,7168,0.03,0,0,0,0.03
7069,7169,0.03,0,0,0,0.03
7070,7170,0,0,0.03,0,0.03
7071,7171,0,0.02,0,0.01,0.03
7072,7172,0.03,0,0,0,0.03
7073,7173,0,0.03,0,0.01,0.03
7074,7174,0,0.03,0,0,0.03
7075,7175,0,0.03,0,0,0.03
7076,7176,0,0.02,0,0,0.03
7077,7177,0,0.03,0,0.01,0.03
7078,7178,0,0.02,0,0.01,0.03
7079,7179,0.02,0,0,0,0.03
7080,7180,0,0.02,0,0.01,0.03
7081,7181,0,0,0.03,0,0.03
7082,7182,0,0,0.03,0,0.03
7083,7183,0.02,0,0,0.01,0.03
7084,7184,0,0,0.03,0,0.03
7085,7185,0,0,0.03,0,0.03
7086,7186,0.03,0,0,0,0.03
7087,7187,0,0.03,0,0,0.03
7088,7188,0,0,0.03,0,0.03
7089,7189,0,0,0.03,0,0.03
7090,7190,0.01,0.01,0,0,0.03
7091,7191,0,0,0.03,0,0.03
7092,7192,0,0,0.03,0,0.03
7093,7193,0,0.03,0,0,0.03
7094,7194,0,0.03,0,0,0.03
7095,7195,0,0,0.03,0,0.03
7096,7196,0,0,0.03,0,0.03
7097,7197,0.03,0,0,0,0.03
7098,7198,0,0,0.03,0,0.03
7099,7199,0,0.02,0,0.01,0.03
7100,7200,0.02,0,0.01,0,0.03
7101,7201,0,0,0.03,0,0.03
7102,7202,0,0.03,0,0,0.03
7103,7203,0,0,0.03,0,0.03
7104,7204,0,0,0.03,0,0.03
7105,7205,0,0.03,0,0,0.03
7106,7206,0,0.02,0,0.01,0.03
7107,7207,0.01,0.01,0,0,0.03
7108,7208,0.01,0.02,0,0,0.03
7109,7209,0.03,0,0,0,0.03
7110,7210,0,0,0.03,0,0.03
7111,7211,0,0,0.03,0,0.03
7112,7212,0,0,0.03,0,0.03
7113,7213,0,0,0.03,0,0.03
7114,7214,0,0.02,0,0.01,0.03
7115,7215,0,0,0.03,0,0.03
7116,7216,0,0,0.03,0,0.03
7117,7217,0,0.02,0,0.01,0.03
7118,7218,0,0,0.03,0,0.03
7119,7219,0.03,0,0,0,0.03
7120,7220,0,0.02,0,0.01,0.03
7121,7221,0.01,0.01,0,0,0.03
7122,7222,0,0,0.03,0,0.03
7123,7223,0,0.03,0,0,0.03
7124,7224,0.03,0,0,0,0.03
7125,7225,0,0.02,0,0.01,0.03
7126,7226,0,0,0.03,0,0.03
7127,7227,0.03,0,0,0,0.03
7128,7228,0,0.03,0,0,0.03
7129,7229,0.03,0,0,0,0.03
7130,7230,0,0,0.03,0,0.03
7131,7231,0,0,0.03,0,0.03
7132,7232,0,0.02,0,0.01,0.03
7133,7233,0,0.02,0,0.01,0.03
7134,7234,0,0.03,0,0,0.03
7135,7235,0.01,0.01,0,0,0.03
7136,7236,0,0,0.03,0,0.03
7137,7237,0.03,0,0,0,0.03
7138,7238,0,0.02,0,0.01,0.03
7139,7239,0.02,0.01,0,0,0.03
7140,7240,0,0.03,0,0,0.03
7141,7241,0.03,0,0,0,0.03
7142,7242,0,0.02,0,0.01,0.03
7143,7243,0.03,0,0,0,0.03
7144,7244,0,0.03,0,0,0.03
7145,7245,0,0.02,0,0,0.03
7146,7246,0,0.02,0,0.01,0.03
7147,7247,0.02,0,0,0,0.03
7148,7248,0,0,0.03,0,0.03
7149,7249,0,0.03,0,0,0.03
7150,7250,0,0,0.03,0,0.03
7151,7251,0,0.03,0,0,0.03
7152,7252,0.03,0,0,0,0.03
7153,7253,0,0.02,0,0,0.03
7154,7254,0,0,0.03,0,0.03
7155,7255,0,0.02,0,0,0.03
7156,7256,0,0,0.03,0,0.03
7157,7257,0,0.02,0,0.01,0.03
7158,7258,0.03,0,0,0,0.03
7159,7259,0.01,0.01,0,0,0.03
7160,7260,0,0,0.03,0,0.03
7161,7261,0.03,0,0,0,0.03
7162,7262,0,0.02,0,0.01,0.03
7163,7263,0,0,0.03,0,0.03
7164,7264,0,0,0.03,0,0.03
7165,7265,0.01,0.01,0,0,0.03
7166,7266,0.02,0,0,0,0.03
7167,7267,0.03,0,0,0,0.03
7168,7268,0,0,0.03,0,0.03
7169,7269,0.03,0,0,0,0.03
7170,7270,0.01,0.01,0,0,0.03
7171,7271,0,0,0.03,0,0.03
7172,7272,0,0,0.03,0,0.03
7173,7273,0,0,0.03,0,0.03
7174,7274,0,0,0.03,0,0.03
7175,7275,0,0.03,0,0,0.03
7176,7276,0.03,0,0,0,0.03
7177,7277,0.02,0,0,0,0.03
7178,7278,0.01,0.01,0,0,0.03
7179,7279,0,0,0.03,0,0.03
7180,7280,0,0,0.03,0,0.03
7181,7281,0,0,0.03,0,0.03
7182,7282,0.01,0.01,0,0,0.03
7183,7283,0,0.03,0,0,0.03
7184,7284,0,0.02,0,0,0.03
7185,7285,0.03,0,0,0,0.03
7186,7286,0,0.03,0,0,0.03
7187,7287,0,0.03,0,0,0.03
7188,7288,0,0.02,0,0.01,0.03
7189,7289,0,0.03,0,0,0.03
7190,7290,0,0,0.03,0,0.03
7191,7291,0.03,0,0,0,0.03
7192,7292,0,0.02,0,0,0.03
7193,7293,0,0,0.03,0,0.03
7194,7294,0.03,0,0,0,0.03
7195,7295,0,0.02,0,0,0.03
7196,7296,0,0.02,0,0,0.03
7197,7297,0,0.02,0,0,0.03
7198,7298,0,0.02,0,0,0.03
7199,7299,0,0,0.03,0,0.03
7200,7300,0,0.02,0,0,0.03
7201,7301,0,0,0.03,0,0.03
7202,7302,0,0.03,0,0,0.03
7203,7303,0.03,0,0,0,0.03
7204,7304,0,0.02,0,0,0.03
7205,7305,0,0,0.03,0,0.03
7206,7306,0,0,0.03,0,0.03
7207,7307,0,0.02,0,0.01,0.03
7208,7308,0.02,0,0,0.01,0.03
7209,7309,0,0.02,0,0,0.03
7210,7310,0,0,0.03,0,0.03
7211,7311,0.03,0,0,0,0.03
7212,7312,0,0,0.03,0,0.03
7213,7313,0,0.02,0,0,0.03
7214,7314,0.03,0,0,0,0.03
7215,7315,0,0.02,0,0,0.03
7216,7316,0,0,0.03,0,0.03
7217,7317,0,0.02,0,0,0.03
7218,7318,0,0.03,0,0,0.03
7219,7319,0,0,0.03,0,0.03
7220,7320,0.03,0,0,0,0.03
7221,7321,0,0.02,0,0.01,0.03
7222,7322,0,0.02,0,0,0.03
7223,7323,0,0.02,0,0,0.03
7224,7324,0,0,0.03,0,0.03
7225,7325,0,0,0.03,0,0.03
7226,7326,0,0.02,0,0.01,0.03
7227,7327,0.03,0,0,0,0.03
7228,7328,0,0,0.03,0,0.03
7229,7329,0.01,0.01,0,0,0.03
7230,7330,0,0.02,0,0,0.03
7231,7331,0,0.02,0,0,0.03
7232,7332,0,0.02,0,0,0.03
7233,7333,0,0.02,0,0,0.03
7234,7334,0,0.02,0,0.01,0.03
7235,7335,0,0.02,0,0,0.03
7236,7336,0.03,0,0,0,0.03
7237,7337,0,0,0.03,0,0.03
7238,7338,0,0,0.03,0,0.03
7239,7339,0,0,0.03,0,0.03
7240,7340,0,0.02,0,0,0.03
7241,7341,0,0.02,0,0,0.03
7242,7342,0,0.02,0,0.01,0.03
7243,7343,0.02,0,0,0,0.03
7244,7344,0,0,0.03,0,0.03
7245,7345,0,0.02,0,0,0.03
7246,7346,0,0.03,0,0,0.03
7247,7347,0.02,0,0,0.01,0.03
7248,7348,0.02,0,0,0,0.03
7249,7349,0.02,0,0,0,0.03
7250,7350,0,0,0.03,0,0.03
7251,7351,0.02,0,0,0,0.03
7252,7352,0,0,0.03,0,0.03
7253,7353,0.01,0.01,0,0,0.03
7254,7354,0,0,0.03,0,0.03
7255,7355,0.02,0,0,0,0.03
7256,7356,0,0.02,0,0,0.03
7257,7357,0,0,0.03,0,0.03
7258,7358,0.02,0,0,0,0.03
7259,7359,0,0.02,0,0,0.03
7260,7360,0,0.02,0,0,0.03
7261,7361,0,0.02,0,0.01,0.03
7262,7362,0,0.02,0,0,0.03
7263,7363,0,0,0.03,0,0.03
7264,7364,0,0.02,0,0.01,0.03
7265,7365,0,0.02,0,0.01,0.03
7266,7366,0,0.02,0,0.01,0.03
7267,7367,0,0.02,0,0,0.03
7268,7368,0.02,0,0,0,0.03
7269,7369,0.02,0,0,0,0.03
7270,7370,0,0,0.03,0,0.03
7271,7371,0,0,0.03,0,0.03
7272,7372,0,0,0.03,0,0.03
7273,7373,0,0.02,0,0,0.03
7274,7374,0,0,0.03,0,0.03
7275,7375,0.02,0,0,0,0.03
7276,7376,0.02,0,0,0,0.03
7277,7377,0.02,0,0,0,0.03
7278,7378,0.02,0,0,0,0.03
7279,7379,0,0,0.03,0,0.03
7280,7380,0,0.02,0,0,0.03
7281,7381,0.02,0,0,0,0.03
7282,7382,0,0.02,0,0,0.03
7283,7383,0,0.02,0,0.01,0.03
7284,7384,0.02,0,0,0,0.03
7285,7385,0.01,0.01,0,0,0.03
7286,7386,0,0,0.03,0,0.03
7287,7387,0.02,0,0,0,0.03
7288,7388,0,0,0.03,0,0.03
7289,7389,0,0.02,0,0,0.03
7290,7390,0.02,0,0,0,0.03
7291,7391,0,0.02,0,0,0.03
7292,7392,0,0,0.03,0,0.03
7293,7393,0.02,0,0,0,0.03
7294,7394,0,0.02,0,0,0.03
7295,7395,0,0.02,0,0,0.03
7296,7396,0,0.02,0,0,0.03
